frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
0,15,2,2,0,0,19,0.7894736842105263
1,14,3,2,0,0,19,0.7368421052631579
2,13,3,2,0,0,18,0.7222222222222222
3,12,2,2,0,0,16,0.75
4,13,1,2,0,0,16,0.8125
5,15,2,1,0,0,18,0.8333333333333334
6,15,2,2,0,0,19,0.7894736842105263
7,14,2,2,0,0,18,0.7777777777777778
8,14,2,1,0,0,17,0.8235294117647058
9,12,2,2,0,0,16,0.75
10,13,2,1,0,0,16,0.8125
11,14,2,1,0,0,17,0.8235294117647058
12,13,1,2,0,0,16,0.8125
13,13,1,1,0,0,15,0.8666666666666667
14,14,2,1,0,0,17,0.8235294117647058
15,12,1,1,0,0,14,0.8571428571428571
16,12,2,1,0,0,15,0.8
17,14,2,1,0,0,17,0.8235294117647058
18,15,2,2,0,0,19,0.7894736842105263
19,13,4,2,0,0,19,0.6842105263157895
20,14,3,2,0,0,19,0.7368421052631579
21,13,3,2,0,0,18,0.7222222222222222
22,13,2,1,0,0,16,0.8125
23,13,2,2,0,0,17,0.7647058823529411
24,12,4,2,0,0,18,0.6666666666666666
25,15,2,2,0,0,19,0.7894736842105263
26,14,2,2,0,0,18,0.7777777777777778
27,13,2,2,0,0,17,0.7647058823529411
28,13,3,2,0,0,18,0.7222222222222222
29,12,4,2,0,0,18,0.6666666666666666
30,11,4,2,0,0,17,0.6470588235294118
31,11,4,2,0,0,17,0.6470588235294118
32,12,2,1,0,0,15,0.8
33,15,2,1,0,0,18,0.8333333333333334
34,15,2,1,0,0,18,0.8333333333333334
35,13,2,1,0,0,16,0.8125
36,15,3,2,0,0,20,0.75
37,14,2,1,0,0,17,0.8235294117647058
38,13,3,2,0,0,18,0.7222222222222222
39,13,2,2,0,0,17,0.7647058823529411
40,14,3,2,0,0,19,0.7368421052631579
41,13,2,1,0,0,16,0.8125
42,15,2,1,0,0,18,0.8333333333333334
43,13,2,1,0,0,16,0.8125
44,12,3,2,0,0,17,0.7058823529411765
45,13,3,2,0,0,18,0.7222222222222222
46,13,2,2,0,0,17,0.7647058823529411
47,15,2,1,0,0,18,0.8333333333333334
48,16,2,1,0,0,19,0.8421052631578947
49,16,2,1,0,0,19,0.8421052631578947
50,13,3,2,0,0,18,0.7222222222222222
51,11,3,2,0,0,16,0.6875
52,13,3,2,0,0,18,0.7222222222222222
53,14,3,2,0,0,19,0.7368421052631579
54,16,2,1,0,0,19,0.8421052631578947
55,14,3,2,0,0,19,0.7368421052631579
56,11,2,2,0,0,15,0.7333333333333333
57,14,3,2,0,0,19,0.7368421052631579
58,14,3,2,0,0,19,0.7368421052631579
59,15,1,1,0,0,17,0.8823529411764706
60,16,1,1,0,0,18,0.8888888888888888
61,13,4,2,0,0,19,0.6842105263157895
62,13,3,2,0,0,18,0.7222222222222222
63,10,3,2,0,0,15,0.6666666666666666
64,12,2,2,0,0,16,0.75
65,12,2,2,0,0,16,0.75
66,13,2,2,0,0,17,0.7647058823529411
67,12,2,1,0,0,15,0.8
68,11,2,1,0,0,14,0.7857142857142857
69,12,2,2,0,0,16,0.75
70,16,2,2,0,0,20,0.8
71,13,2,2,0,0,17,0.7647058823529411
72,13,3,2,0,0,18,0.7222222222222222
73,12,2,2,0,0,16,0.75
74,14,3,2,0,0,19,0.7368421052631579
75,12,3,2,0,0,17,0.7058823529411765
76,14,2,1,0,0,17,0.8235294117647058
77,12,2,1,0,0,15,0.8
78,14,1,2,0,0,17,0.8235294117647058
79,12,1,3,0,0,16,0.75
80,14,2,2,0,0,18,0.7777777777777778
81,13,2,1,0,0,16,0.8125
82,14,2,1,0,0,17,0.8235294117647058
83,15,2,1,0,0,18,0.8333333333333334
84,13,2,2,0,0,17,0.7647058823529411
85,11,2,2,0,0,15,0.7333333333333333
86,13,2,1,0,0,16,0.8125
87,15,2,1,0,0,18,0.8333333333333334
88,14,2,2,0,0,18,0.7777777777777778
89,12,2,1,0,0,15,0.8
90,12,2,2,0,0,16,0.75
91,13,2,2,0,0,17,0.7647058823529411
92,12,2,2,0,0,16,0.75
93,13,2,2,0,0,17,0.7647058823529411
94,10,2,2,0,0,14,0.7142857142857143
95,10,2,2,0,0,14,0.7142857142857143
96,11,3,2,0,0,16,0.6875
97,12,2,2,0,0,16,0.75
98,14,2,1,0,0,17,0.8235294117647058
99,14,2,2,0,0,18,0.7777777777777778
100,13,2,2,0,0,17,0.7647058823529411
101,15,2,1,0,0,18,0.8333333333333334
