frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
0,11,4,3,0,0,18,0.6111111111111112
1,12,4,2,0,0,18,0.6666666666666666
2,11,3,1,0,0,15,0.7333333333333333
3,10,4,2,0,0,16,0.625
4,12,3,2,0,0,17,0.7058823529411765
5,12,4,1,0,0,17,0.7058823529411765
6,10,4,2,0,0,16,0.625
7,11,4,2,0,0,17,0.6470588235294118
8,11,4,2,0,0,17,0.6470588235294118
9,13,3,2,0,0,18,0.7222222222222222
10,12,3,2,0,0,17,0.7058823529411765
11,11,3,2,0,0,16,0.6875
12,11,3,1,0,0,15,0.7333333333333333
13,13,3,2,0,0,18,0.7222222222222222
14,10,3,2,0,0,15,0.6666666666666666
15,12,4,1,0,0,17,0.7058823529411765
16,10,4,1,0,0,15,0.6666666666666666
17,11,4,1,0,0,16,0.6875
18,12,4,2,0,0,18,0.6666666666666666
19,12,4,2,0,0,18,0.6666666666666666
20,11,4,2,0,0,17,0.6470588235294118
21,11,4,2,0,0,17,0.6470588235294118
22,12,4,2,0,0,18,0.6666666666666666
23,12,4,2,0,0,18,0.6666666666666666
24,11,4,2,0,0,17,0.6470588235294118
25,10,4,3,0,0,17,0.5882352941176471
26,13,4,2,0,0,19,0.6842105263157895
27,12,4,2,0,0,18,0.6666666666666666
28,11,4,2,0,0,17,0.6470588235294118
29,12,3,2,0,0,17,0.7058823529411765
30,11,4,2,0,0,17,0.6470588235294118
31,12,4,2,0,0,18,0.6666666666666666
32,11,4,2,0,0,17,0.6470588235294118
33,11,4,2,0,0,17,0.6470588235294118
34,11,4,3,0,0,18,0.6111111111111112
35,9,3,2,0,0,14,0.6428571428571429
36,9,4,2,0,0,15,0.6
37,12,3,2,0,0,17,0.7058823529411765
38,10,4,2,0,0,16,0.625
39,9,4,2,0,0,15,0.6
40,11,4,2,0,0,17,0.6470588235294118
41,11,4,3,0,0,18,0.6111111111111112
42,11,4,2,0,0,17,0.6470588235294118
43,11,4,1,0,0,16,0.6875
44,10,4,1,0,0,15,0.6666666666666666
45,12,4,2,0,0,18,0.6666666666666666
