frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
0,13,3,2,1,0,19,0.6842105263157895
1,12,3,3,1,0,19,0.631578947368421
2,15,3,2,1,0,21,0.7142857142857143
3,14,3,4,1,0,22,0.6363636363636364
4,14,3,2,1,0,20,0.7
5,15,3,2,1,0,21,0.7142857142857143
6,15,2,2,1,0,20,0.75
7,16,3,2,1,0,22,0.7272727272727273
8,15,2,2,1,0,20,0.75
9,15,3,4,1,0,23,0.6521739130434783
10,14,3,3,1,0,21,0.6666666666666666
11,16,3,3,1,0,23,0.6956521739130435
12,14,3,4,1,0,22,0.6363636363636364
13,13,3,4,1,0,21,0.6190476190476191
14,16,3,1,1,0,21,0.7619047619047619
15,15,3,4,1,0,23,0.6521739130434783
16,14,2,2,1,0,19,0.7368421052631579
17,13,3,3,1,0,20,0.65
18,17,3,2,0,0,22,0.7727272727272727
19,16,3,2,1,0,22,0.7272727272727273
20,15,3,2,1,0,21,0.7142857142857143
21,15,3,2,0,0,20,0.75
22,13,4,3,0,0,20,0.65
23,13,4,3,1,0,21,0.6190476190476191
24,15,4,3,1,0,23,0.6521739130434783
25,13,5,3,1,0,22,0.5909090909090909
26,16,2,2,1,0,21,0.7619047619047619
27,15,4,3,1,0,23,0.6521739130434783
28,15,4,3,1,0,23,0.6521739130434783
29,15,5,2,1,0,23,0.6521739130434783
30,13,4,3,1,0,21,0.6190476190476191
31,16,3,3,1,0,23,0.6956521739130435
32,15,3,3,1,0,22,0.6818181818181818
33,12,3,3,1,0,19,0.631578947368421
34,15,4,2,1,0,22,0.6818181818181818
35,15,2,3,1,0,21,0.7142857142857143
36,14,3,3,1,0,21,0.6666666666666666
37,14,3,3,1,0,21,0.6666666666666666
38,14,3,2,1,0,20,0.7
39,15,2,3,1,0,21,0.7142857142857143
40,15,3,2,1,0,21,0.7142857142857143
41,16,3,2,1,0,22,0.7272727272727273
42,14,3,3,1,0,21,0.6666666666666666
43,12,3,3,1,0,19,0.631578947368421
44,15,4,2,1,0,22,0.6818181818181818
45,12,4,2,1,0,19,0.631578947368421
46,16,3,2,1,0,22,0.7272727272727273
47,14,3,2,1,0,20,0.7
48,12,4,1,1,0,18,0.6666666666666666
49,13,2,1,1,0,17,0.7647058823529411
50,16,2,2,1,0,21,0.7619047619047619
51,14,3,2,1,0,20,0.7
52,14,4,1,1,0,20,0.7
53,17,3,3,1,0,24,0.7083333333333334
54,15,3,2,1,0,21,0.7142857142857143
55,15,2,2,1,0,20,0.75
56,16,3,2,1,0,22,0.7272727272727273
57,14,5,2,1,0,22,0.6363636363636364
58,14,2,2,1,0,19,0.7368421052631579
59,14,2,2,1,0,19,0.7368421052631579
60,14,3,2,1,0,20,0.7
61,16,4,2,1,0,23,0.6956521739130435
62,14,3,2,1,0,20,0.7
63,16,3,2,1,0,22,0.7272727272727273
64,13,4,2,1,0,20,0.65
65,13,3,2,0,0,18,0.7222222222222222
66,15,4,2,1,0,22,0.6818181818181818
67,15,4,2,1,0,22,0.6818181818181818
68,15,3,2,1,0,21,0.7142857142857143
69,16,3,3,1,0,23,0.6956521739130435
70,12,4,3,1,0,20,0.6
71,15,3,2,1,0,21,0.7142857142857143
72,14,4,2,1,0,21,0.6666666666666666
73,14,3,3,1,0,21,0.6666666666666666
74,13,3,2,1,0,19,0.6842105263157895
75,12,3,2,1,0,18,0.6666666666666666
76,15,4,3,1,0,23,0.6521739130434783
77,14,5,3,0,0,22,0.6363636363636364
78,13,4,2,1,0,20,0.65
79,15,3,2,1,0,21,0.7142857142857143
80,15,3,2,1,0,21,0.7142857142857143
81,16,3,3,1,0,23,0.6956521739130435
82,16,4,2,1,0,23,0.6956521739130435
83,16,3,2,0,0,21,0.7619047619047619
84,14,3,3,0,0,20,0.7
85,13,3,3,1,0,20,0.65
86,17,3,3,1,0,24,0.7083333333333334
87,15,3,3,1,0,22,0.6818181818181818
88,14,3,3,1,0,21,0.6666666666666666
89,12,3,2,1,0,18,0.6666666666666666
90,12,4,3,1,0,20,0.6
91,14,3,3,1,0,21,0.6666666666666666
92,15,3,3,1,0,22,0.6818181818181818
93,16,2,2,1,0,21,0.7619047619047619
94,13,4,3,1,0,21,0.6190476190476191
95,13,3,2,1,0,19,0.6842105263157895
96,15,2,2,1,0,20,0.75
97,14,3,2,1,0,20,0.7
98,11,4,2,1,0,18,0.6111111111111112
99,13,3,3,1,0,20,0.65
100,14,4,2,1,0,21,0.6666666666666666
101,15,5,3,1,0,24,0.625
102,13,5,3,1,0,22,0.5909090909090909
103,16,4,3,1,0,24,0.6666666666666666
104,16,4,3,1,0,24,0.6666666666666666
105,16,5,3,1,0,25,0.64
106,13,5,3,1,0,22,0.5909090909090909
107,12,5,3,1,0,21,0.5714285714285714
108,14,4,2,1,0,21,0.6666666666666666
109,14,4,3,1,0,22,0.6363636363636364
110,13,4,2,1,0,20,0.65
111,15,6,3,1,0,25,0.6
112,16,4,3,1,0,24,0.6666666666666666
113,14,3,3,0,0,20,0.7
114,14,4,3,1,0,22,0.6363636363636364
115,15,5,3,1,0,24,0.625
116,15,2,3,1,0,21,0.7142857142857143
117,11,4,3,1,0,19,0.5789473684210527
118,15,3,3,1,0,22,0.6818181818181818
119,14,4,2,1,0,21,0.6666666666666666
120,14,4,3,1,0,22,0.6363636363636364
121,12,3,2,1,0,18,0.6666666666666666
122,13,4,3,1,0,21,0.6190476190476191
123,16,3,3,1,0,23,0.6956521739130435
124,15,4,2,1,0,22,0.6818181818181818
125,13,4,3,1,0,21,0.6190476190476191
126,14,5,3,1,0,23,0.6086956521739131
