frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
0,14,5,3,2,0,24,0.5833333333333334
1,14,4,3,2,0,23,0.6086956521739131
2,13,4,3,2,0,22,0.5909090909090909
3,15,3,3,2,0,23,0.6521739130434783
4,16,4,3,2,0,25,0.64
5,16,4,3,2,0,25,0.64
6,16,5,3,2,0,26,0.6153846153846154
7,15,4,4,2,0,25,0.6
8,15,3,3,2,0,23,0.6521739130434783
9,16,4,3,2,0,25,0.64
10,15,4,3,2,0,24,0.625
11,16,3,3,2,0,24,0.6666666666666666
12,15,4,3,2,0,24,0.625
13,16,3,3,2,0,24,0.6666666666666666
14,16,4,3,2,0,25,0.64
15,15,4,3,2,0,24,0.625
16,16,4,3,2,0,25,0.64
17,15,5,3,2,0,25,0.6
18,14,5,3,2,0,24,0.5833333333333334
19,16,5,3,2,0,26,0.6153846153846154
20,15,4,3,2,0,24,0.625
21,15,4,3,2,0,24,0.625
22,15,4,3,2,0,24,0.625
23,14,5,3,2,0,24,0.5833333333333334
24,15,3,3,2,0,23,0.6521739130434783
25,15,4,3,2,0,24,0.625
26,16,4,3,2,0,25,0.64
27,15,4,3,2,0,24,0.625
28,15,4,3,2,0,24,0.625
29,14,3,3,2,0,22,0.6363636363636364
30,14,4,3,2,0,23,0.6086956521739131
31,15,4,4,2,0,25,0.6
32,16,3,3,2,0,24,0.6666666666666666
33,15,5,3,2,0,25,0.6
34,15,5,3,2,0,25,0.6
35,15,5,3,2,0,25,0.6
36,16,5,3,2,0,26,0.6153846153846154
37,16,5,3,2,0,26,0.6153846153846154
38,16,6,3,2,0,27,0.5925925925925926
39,15,5,3,2,0,25,0.6
40,15,5,3,1,0,24,0.625
41,15,4,3,2,0,24,0.625
42,13,4,3,2,0,22,0.5909090909090909
43,14,5,3,1,0,23,0.6086956521739131
44,15,5,3,2,0,25,0.6
45,13,5,3,2,0,23,0.5652173913043478
46,15,5,3,2,0,25,0.6
47,14,5,3,2,0,24,0.5833333333333334
48,15,5,3,2,0,25,0.6
49,17,4,3,2,0,26,0.6538461538461539
50,16,5,3,2,0,26,0.6153846153846154
51,14,5,3,2,0,24,0.5833333333333334
52,15,5,3,2,0,25,0.6
53,17,5,3,2,0,27,0.6296296296296297
54,16,5,3,2,0,26,0.6153846153846154
55,14,5,3,2,0,24,0.5833333333333334
56,13,5,3,2,0,23,0.5652173913043478
57,16,5,3,2,0,26,0.6153846153846154
58,13,5,3,2,0,23,0.5652173913043478
59,16,5,3,1,0,25,0.64
60,15,5,3,2,0,25,0.6
61,16,5,3,2,0,26,0.6153846153846154
62,14,5,3,1,0,23,0.6086956521739131
63,14,5,3,2,0,24,0.5833333333333334
64,15,5,3,2,0,25,0.6
65,15,5,3,1,0,24,0.625
66,15,5,3,2,0,25,0.6
67,15,6,3,2,0,26,0.5769230769230769
68,13,6,3,2,0,24,0.5416666666666666
69,11,5,3,2,0,21,0.5238095238095238
70,12,5,3,2,0,22,0.5454545454545454
71,13,5,3,1,0,22,0.5909090909090909
72,16,5,3,1,0,25,0.64
73,12,5,3,1,0,21,0.5714285714285714
74,13,6,3,0,0,22,0.5909090909090909
75,15,5,3,2,0,25,0.6
76,14,6,2,1,0,23,0.6086956521739131
77,15,6,3,2,0,26,0.5769230769230769
78,16,4,3,2,0,25,0.64
79,16,5,3,2,0,26,0.6153846153846154
80,15,5,3,2,0,25,0.6
81,17,5,3,2,0,27,0.6296296296296297
82,14,5,3,2,0,24,0.5833333333333334
83,17,5,3,1,0,26,0.6538461538461539
84,15,5,3,2,0,25,0.6
85,16,5,3,2,0,26,0.6153846153846154
86,13,4,2,2,0,21,0.6190476190476191
87,15,5,3,2,0,25,0.6
88,14,5,3,2,0,24,0.5833333333333334
89,15,5,3,2,0,25,0.6
90,14,5,3,2,0,24,0.5833333333333334
91,13,5,3,2,0,23,0.5652173913043478
92,16,5,3,2,0,26,0.6153846153846154
93,11,5,3,2,0,21,0.5238095238095238
94,16,4,3,2,0,25,0.64
95,14,5,3,2,0,24,0.5833333333333334
96,15,5,2,2,0,24,0.625
97,11,5,3,2,0,21,0.5238095238095238
98,14,4,3,2,0,23,0.6086956521739131
99,14,4,3,2,0,23,0.6086956521739131
100,14,5,2,2,0,23,0.6086956521739131
101,12,6,3,2,0,23,0.5217391304347826
102,13,6,3,2,0,24,0.5416666666666666
103,14,5,3,2,0,24,0.5833333333333334
104,11,5,3,2,0,21,0.5238095238095238
105,15,6,3,1,0,25,0.6
106,14,5,3,2,0,24,0.5833333333333334
107,16,5,3,2,0,26,0.6153846153846154
108,15,5,3,1,0,24,0.625
109,13,5,3,2,0,23,0.5652173913043478
110,15,5,3,1,0,24,0.625
111,14,4,3,1,0,22,0.6363636363636364
112,14,5,3,2,0,24,0.5833333333333334
113,13,5,3,1,0,22,0.5909090909090909
114,12,5,3,2,0,22,0.5454545454545454
115,15,5,2,2,0,24,0.625
116,14,4,2,0,0,20,0.7
117,14,5,3,2,0,24,0.5833333333333334
118,16,5,2,2,0,25,0.64
119,13,4,3,1,0,21,0.6190476190476191
120,15,4,3,2,0,24,0.625
121,16,5,3,1,0,25,0.64
122,14,5,3,2,0,24,0.5833333333333334
123,12,6,2,2,0,22,0.5454545454545454
